source,target
牛 肉 早 就 没 有 了 要 说 多 少 次,niu2 ro4u za3o jiu4 me2i yo3u le ya4o shuo1 duo1 sha3o ci4
嗷 牛 肉 没 有 了,a2o niu2 ro4u me2i yo3u le
那 么 随 便 吧 猪 肝 面 吧,na4 me sui2 bia4n ba zhu1 ga1n mia4n ba
嗷 猪 肝 面 碗,a2o zhu1 ga1n mia4n wa3n
那 个 女 人 呢 分 明 已 经 属 于 南 京 人 了 不 用 打 听 看 就 看 得 出 来 仿 佛 这 也 没 有 什 么 奇 怪 连 他 们 晚 上 还 同 时 睡 在 那 个 棚 子 底 下 也 都 并 不 奇 怪 这 关 系 是 怎 样 转 变 过 来 的 呢 这 当 中 应 当 又 有 段 故 事 但 是 你 也 顶 好 别 去 打 听,na4 ge4 nv3 re2n ne fe1n mi2ng yi3 ji1ng shu3 yu2 na2n ji1ng re2n le bu4 yo4ng da3 ti1ng ka4n jiu4 ka4n de2 chu1 la2i fa3ng fu2 zhe4 ye3 me2i yo3u she2n me qi2 gua4i lia2n ta1 men wa3n sha4ng ha2i to2ng shi2 shui4 za4i na4 ge4 pe2ng zi di3 xia4 ye3 do1u bi4ng bu4 qi2 gua4i zhe4 gua1n xi4 shi4 ze3n ya4ng zhua3n bia4n guo4 la2i de ne zhe4 da1ng zho1ng yi1ng da1ng yo4u yo3u dua4n gu4 shi4 da4n shi4 ni3 ye3 di3ng ha3o bie2 qu4 da3 ti1ng
我 已 经 知 道 扬 州 人 南 京 人 原 来 是 亲 戚 南 京 人 是 扬 州 人 的 小 舅 子 这,wo3 yi3 ji1ng zhi1 da4o ya2ng zho1u re2n na2n ji1ng re2n yua2n la2i shi4 qi1n qi1 na2n ji1ng re2n shi4 ya2ng zho1u re2n de xia3o jiu4 zi zhe4
过 了 好 多 好 多 时 候 炮 仗 响 了 云 南 老 百 姓 管 抗 战 胜 利 战 争 结 束 叫 炮 仗 响 他 们 不 说 胜 利 不 说 战 争 结 束 而 说 炮 仗 响 因 为 胜 利 那 天 大 街 小 巷 放 了 很 多 炮 仗 炮 仗 响 了 以 后 我 没 有 见 过 扬 州 人 已 经 把 他 忘 记 了,guo4 le ha3o duo1 ha3o duo1 shi2 ho4u pa4o zha4ng xia3ng le yu2n na2n la3o ba3i xi4ng gua3n ka4ng zha4n she4ng li4 zha4n zhe1ng jie2 shu4 jia4o pa4o zha4ng xia3ng ta1 men bu4 shuo1 she4ng li4 bu4 shuo1 zha4n zhe1ng jie2 shu4 e2r shuo1 pa4o zha4ng xia3ng yi1n we4i she4ng li4 na4 tia1n da4 jie1 xia3o xia4ng fa4ng le he3n duo1 pa4o zha4ng pa4o zha4ng xia3ng le yi3 ho4u wo3 me2i yo3u jia4n guo4 ya2ng zho1u re2n yi3 ji1ng ba3 ta1 wa4ng ji4 le
直 到 我 要 离 开 昆 明 的 前 天 出 去 买 东 西 偶 然 到 家 铺 子 去 吃 东 西 抬 头 哎 那 不 是 扬 州 人 吗 再 往 里 看 果 然 南 京 人 也 在 那 儿 做 包 子 身 老 蓝 布 裤 褂 面 粉 口 袋 围 裙 工 作 得 非 常 紧 张 后 脑 勺 的 皱 褶 直 扭 动 手 掌 拍 得 面 团 啪 啪 地 响 摘 面 蒂 刮 馅 子 捏 褶 子 收 嘴 子 节 奏 感 很 强 仿 佛 想 把 他 的 热 情 变 成 包 子 的 滋 味 这 个 扬 州 人 你 为 什 么 要 到 昆 明 来 呢,zhi2 da4o wo3 ya4o li2 ka1i ku1n mi2ng de qia2n tia1n chu1 qu4 ma3i do1ng xi1 o3u ra2n da4o jia1 pu4 zi qu4 chi1 do1ng xi1 ta2i to2u a1i na4 bu4 shi4 ya2ng zho1u re2n ma za4i wa3ng li3 ka4n guo3 ra2n na2n ji1ng re2n ye3 za4i na4 e2r zuo4 ba1o zi she1n la3o la2n bu4 ku4 gua4 mia4n fe3n ko3u da4i we2i qu2n go1ng zuo4 de2 fe1i cha2ng ji3n zha1ng ho4u na3o sha2o de zho4u zhe3 zhi2 niu3 do4ng sho3u zha3ng pa1i de2 mia4n tua2n pa1 pa1 de xia3ng zha1i mia4n di4 gua1 xia4n zi nie1 zhe3 zi sho1u zui3 zi jie2 zo4u ga3n he3n qia2ng fa3ng fu2 xia3ng ba3 ta1 de re4 qi2ng bia4n che2ng ba1o zi de zi1 we4i zhe4 ge4 ya2ng zho1u re2n ni3 we4i she2n me ya4o da4o ku1n mi2ng la2i ne
明 天 我 要 走 了 车 票 在 我 的 口 袋 里 我 不 知 道 摸 了 多 少 次 我 有 个 很 不 好 的 习 惯 喜 欢 把 口 装 里 随 便 什 么 纸 片 捏 在 手 里 搓 揉 搓 搓 就 扔 掉 了 我 丢 过 修 表 的 单 子 洗 衣 服 的 收 据 照 相 的 凭 条 防 疫 证 书 人 家 写 给 我 的 通 讯 处 我 真 怕 我 把 车 票 也 丢 了 我 觉 得 头 晕 想 吐 这 会 饿 过 了 火 实 在 什 么 也 不 想 吃,mi2ng tia1n wo3 ya4o zo3u le che1 pia4o za4i wo3 de ko3u da4i li3 wo3 bu4 zhi1 da4o mo1 le duo1 sha3o ci4 wo3 yo3u ge4 he3n bu4 ha3o de xi2 gua4n xi3 hua1n ba3 ko3u zhua1ng li3 sui2 bia4n she2n me zhi3 pia4n nie1 za4i sho3u li3 cuo1 ro2u cuo1 cuo1 jiu4 re1ng dia4o le wo3 diu1 guo4 xiu1 bia3o de da1n zi xi3 yi1 fu2 de sho1u ju4 zha4o xia1ng de pi2ng tia2o fa2ng yi4 zhe4ng shu1 re2n jia1 xie3 ge3i wo3 de to1ng xu4n chu4 wo3 zhe1n pa4 wo3 ba3 che1 pia4o ye3 diu1 le wo3 jue2 de2 to2u yu1n xia3ng tu3 zhe4 hui4 e4 guo4 le huo3 shi2 za4i she2n me ye3 bu4 xia3ng chi1
可 是 我 得 说 话 我 这 么 失 魂 落 魄 地 坐 着 要 惹 人 奇 怪 的 已 经 有 人 在 注 意 我 他 面 咀 嚼 着 白 斩 鸡 面 咀 嚼 着 我 他 已 经 放 肆 地 从 我 的 身 上 构 拟 起 故 事 来 了 我 振 作 下 说,ke3 shi4 wo3 de2 shuo1 hua4 wo3 zhe4 me shi1 hu2n luo4 po4 de zuo4 zhe ya4o re3 re2n qi2 gua4i de yi3 ji1ng yo3u re2n za4i zhu4 yi4 wo3 ta1 mia4n ju3 jue2 zhe ba2i zha3n ji1 mia4n ju3 jue2 zhe wo3 ta1 yi3 ji1ng fa4ng si4 de co2ng wo3 de she1n sha4ng go4u ni3 qi3 gu4 shi4 la2i le wo3 zhe4n zuo4 xia4 shuo1
猪 肝 面 加 菠 菜 西 红 柿,zhu1 ga1n mia4n jia1 bo1 ca4i xi1 ho2ng shi4
扬 州 人 放 好 筷 子 坐 在 张 空 桌 边 的 凳 子 上 他 牙 齿 掉 了 不 少 两 颊 好 像 老 是 在 吸 气 而 脸 上 又 有 点 浮 肿 种 暗 淡 的 痴 黄 色 肩 上 条 抹 布 湿 漉 漉 的 件 黑 滋 滋 的 汗 衫 还 是 麻 纱 的 条 半 长 不 短 的 裤 子 这 条 裤 子 像 个 十 二 三 岁 的 孩 子 穿 的 衣 裤 上 到 处 是 跳 蚤 血 的 黑 点 看 他 那 滑 稽 相 的 裤 子 你 想 到 裤 子 里 的 肚 皮 定 打 了 好 多 道 折 子 最 后 我 的 眼 睛 就 毫 不 客 气 地 死 盯 住 他 的 那 双 脚 双 自 己 削 成 的 很 大 的 木 履 简 直 是 长 方 形 的 好 脏 的 脚 仿 佛 污 泥 已 经 透 入 多 裂 纹 的 皮 肤 十 个 趾 甲 都 是 灰 趾 甲 左 脚 的 大 拇 趾 极 其 不 通 地 压 在 中 趾 底 下 难 看 无 比 对 这 个 扬 州 人 我 没 有 第 二 种 感 情 厌 恶 我 恨 他 虽 然 没 有 理 由,ya2ng zho1u re2n fa4ng ha3o kua4i zi zuo4 za4i zha1ng ko1ng zhuo1 bia1n de de4ng zi sha4ng ta1 ya2 chi3 dia4o le bu4 sha3o lia3ng jia2 ha3o xia4ng la3o shi4 za4i xi1 qi4 e2r lia3n sha4ng yo4u yo3u dia3n fu2 zho3ng zho3ng a4n da4n de chi1 hua2ng se4 jia1n sha4ng tia2o mo3 bu4 shi1 lu4 lu4 de jia4n he1i zi1 zi1 de ha4n sha1n ha2i shi4 ma2 sha1 de tia2o ba4n zha3ng bu4 dua3n de ku4 zi zhe4 tia2o ku4 zi xia4ng ge4 shi2 e4r sa1n sui4 de ha2i zi chua1n de yi1 ku4 sha4ng da4o chu4 shi4 tia4o za3o xue4 de he1i dia3n ka4n ta1 na4 hua2 ji1 xia1ng de ku4 zi ni3 xia3ng da4o ku4 zi li3 de du4 pi2 di4ng da3 le ha3o duo1 da4o zhe2 zi zui4 ho4u wo3 de ya3n ji1ng jiu4 ha2o bu4 ke4 qi4 de si3 di1ng zhu4 ta1 de na4 shua1ng jia3o shua1ng zi4 ji3 xue1 che2ng de he3n da4 de mu4 lv3 jia3n zhi2 shi4 zha3ng fa1ng xi2ng de ha3o za4ng de jia3o fa3ng fu2 wu1 ni2 yi3 ji1ng to4u ru4 duo1 lie4 we2n de pi2 fu1 shi2 ge4 zhi3 jia3 do1u shi4 hui1 zhi3 jia3 zuo3 jia3o de da4 mu3 zhi3 ji2 qi2 bu4 to1ng de ya1 za4i zho1ng zhi3 di3 xia4 na2n ka4n wu2 bi3 dui4 zhe4 ge4 ya2ng zho1u re2n wo3 me2i yo3u di4 e4r zho3ng ga3n qi2ng ya4n e4 wo3 he4n ta1 sui1 ra2n me2i yo3u li3 yo2u
九 四 六 年,jiu3 si4 liu4 nia2n
富 春 是 扬 州 家 有 名 的 大 茶 馆,fu4 chu1n shi4 ya2ng zho1u jia1 yo3u mi2ng de da4 cha2 gua3n
鸡 鸭 名 家,ji1 ya1 mi2ng jia1
刚 才 那 两 个 老 人 是 谁,ga1ng ca2i na4 lia3ng ge4 la3o re2n shi4 she2i
父 亲 在 洗 刮 鸭 掌 每 个 郯 蹼 都 掰 开 来 仔 细 看 过 是 不 是 还 有 丝 泥 垢 片 没 有 去 尽 的 皮 就 像 在 作 件 精 巧 的 手 工 似 的 两 副 鸭 掌 白 白 净 净 妥 妥 停 停 排 成 排 四 只 鸭 翅 也 白 白 净 净 排 成 排 很 漂 亮 很 可 爱 甚 至 那 两 个 鸭 肫 父 亲 也 把 它 处 理 得 极 美 他 用 那 把 我 小 时 就 非 常 熟 悉 的 角 柄 小 刀 从 栗 紫 色 当 中 闪 着 钢 蓝 色 的 个 微 微 凹 处 轻 轻 划 翻 里 面 的 蕊 黄 色 的 东 西 就 翻 出 来 了 洗 涮 了 几 次 往 鸭 掌 鸭 翅 之 间 放 样 子 很 名 贵 像 种 珍 奇 的 果 品 似 的 我 很 有 兴 趣 地 看 着 他 用 洁 白 的 然 而 男 性 的 手 熟 练 地 做 着 这 样 的 事 我 小 时 候 就 爱 看 他 用 他 的 手 做 这 类 的 事 就 像 我 爱 看 他 画 画 刻 图 章 样 我 和 父 亲 分 别 了 十 年 他 的 这 双 手 我 还 是 非 常 熟 悉,fu4 qi1n za4i xi3 gua1 ya1 zha3ng me3i ge4 ta2n pu3 do1u ba1i ka1i la2i za3i xi4 ka4n guo4 shi4 bu4 shi4 ha2i yo3u si1 ni2 go4u pia4n me2i yo3u qu4 ji3n de pi2 jiu4 xia4ng za4i zuo4 jia4n ji1ng qia3o de sho3u go1ng shi4 de lia3ng fu4 ya1 zha3ng ba2i ba2i ji4ng ji4ng tuo3 tuo3 ti2ng ti2ng pa2i che2ng pa2i si4 zhi3 ya1 chi4 ye3 ba2i ba2i ji4ng ji4ng pa2i che2ng pa2i he3n pia4o lia4ng he3n ke3 a4i she2n zhi4 na4 lia3ng ge4 ya1 zhu1n fu4 qi1n ye3 ba3 ta1 chu4 li3 de2 ji2 me3i ta1 yo4ng na4 ba3 wo3 xia3o shi2 jiu4 fe1i cha2ng shu2 xi1 de jia3o bi3ng xia3o da1o co2ng li4 zi3 se4 da1ng zho1ng sha3n zhe ga1ng la2n se4 de ge4 we1i we1i a1o chu4 qi1ng qi1ng hua4 fa1n li3 mia4n de rui3 hua2ng se4 de do1ng xi1 jiu4 fa1n chu1 la2i le xi3 shua4n le ji3 ci4 wa3ng ya1 zha3ng ya1 chi4 zhi1 jia1n fa4ng ya4ng zi he3n mi2ng gui4 xia4ng zho3ng zhe1n qi2 de guo3 pi3n shi4 de wo3 he3n yo3u xi4ng qu4 de ka4n zhe ta1 yo4ng jie2 ba2i de ra2n e2r na2n xi4ng de sho3u shu2 lia4n de zuo4 zhe zhe4 ya4ng de shi4 wo3 xia3o shi2 ho4u jiu4 a4i ka4n ta1 yo4ng ta1 de sho3u zuo4 zhe4 le4i de shi4 jiu4 xia4ng wo3 a4i ka4n ta1 hua4 hua4 ke4 tu2 zha1ng ya4ng wo3 he2 fu4 qi1n fe1n bie2 le shi2 nia2n ta1 de zhe4 shua1ng sho3u wo3 ha2i shi4 fe1i cha2ng shu2 xi1
刚 才 那 两 个 老 人 是 谁,ga1ng ca2i na4 lia3ng ge4 la3o re2n shi4 she2i
鸭 掌 鸭 翅 是 刚 从 鸡 鸭 店 里 买 来 的 这 个 地 方 鸡 鸭 多 鸡 鸭 店 多 鸡 鸭 店 都 是 回 回 开 的 这 地 方 定 有 很 多 回 回 我 们 家 乡 回 回 很 少 鸡 鸭 店 全 城 似 乎 只 有 家 小 小 间 铺 面 干 净 而 寂 寞 门 口 挂 着 收 拾 好 的 白 白 净 净 的 鸡 鸭 很 少 有 人 买 我 每 回 走 过 时 总 觉 得 有 种 使 人 难 忘 的 印 象 袭 来 这 家 铺 子 有 种 什 么 东 西 和 别 家 不 样 好 像 这 是 个 古 代 的 店 铺 铺 子 在 我 舅 舅 家 附 近 出 个 深 巷 高 坡 上 大 街 拐 角 第 家 便 是 主 人 相 貌 奇 古 个 非 常 大 的 鼻 子 鼻 子 上 有 很 多 小 洞 通 红 通 红 十 分 鲜 艳 个 酒 糟 鼻 子 我 从 那 个 鼻 子 上 认 得 了 什 么 叫 酒 糟 鼻 子 没 有 人 告 诉 过 我 我 无 师 自 通 看 见 就 知 道 酒 糟 鼻 子 我 在 外 十 年 时 常 会 想 起 那 个 鼻 子 刚 才 在 鸡 鸭 店 又 想 起 了 那 个 鼻 子 现 在 那 个 鼻 子 的 主 人 那 条 斜 阳 古 柳 的 巷 子 不 知 怎 么 样 了,ya1 zha3ng ya1 chi4 shi4 ga1ng co2ng ji1 ya1 dia4n li3 ma3i la2i de zhe4 ge4 de fa1ng ji1 ya1 duo1 ji1 ya1 dia4n duo1 ji1 ya1 dia4n do1u shi4 hui2 hui2 ka1i de zhe4 de fa1ng di4ng yo3u he3n duo1 hui2 hui2 wo3 men jia1 xia1ng hui2 hui2 he3n sha3o ji1 ya1 dia4n qua2n che2ng shi4 hu1 zhi3 yo3u jia1 xia3o xia3o jia1n pu4 mia4n ga4n ji4ng e2r ji4 mo4 me2n ko3u gua4 zhe sho1u shi2 ha3o de ba2i ba2i ji4ng ji4ng de ji1 ya1 he3n sha3o yo3u re2n ma3i wo3 me3i hui2 zo3u guo4 shi2 zo3ng jue2 de2 yo3u zho3ng shi3 re2n na2n wa4ng de yi4n xia4ng xi2 la2i zhe4 jia1 pu4 zi yo3u zho3ng she2n me do1ng xi1 he2 bie2 jia1 bu4 ya4ng ha3o xia4ng zhe4 shi4 ge4 gu3 da4i de dia4n pu4 pu4 zi za4i wo3 jiu4 jiu4 jia1 fu4 ji4n chu1 ge4 she1n xia4ng ga1o po1 sha4ng da4 jie1 gua3i jia3o di4 jia1 bia4n shi4 zhu3 re2n xia1ng ma4o qi2 gu3 ge4 fe1i cha2ng da4 de bi2 zi bi2 zi sha4ng yo3u he3n duo1 xia3o do4ng to1ng ho2ng to1ng ho2ng shi2 fe1n xia1n ya4n ge4 jiu3 za1o bi2 zi wo3 co2ng na4 ge4 bi2 zi sha4ng re4n de2 le she2n me jia4o jiu3 za1o bi2 zi me2i yo3u re2n ga4o su4 guo4 wo3 wo3 wu2 shi1 zi4 to1ng ka4n jia4n jiu4 zhi1 da4o jiu3 za1o bi2 zi wo3 za4i wa4i shi2 nia2n shi2 cha2ng hui4 xia3ng qi3 na4 ge4 bi2 zi ga1ng ca2i za4i ji1 ya1 dia4n yo4u xia3ng qi3 le na4 ge4 bi2 zi xia4n za4i na4 ge4 bi2 zi de zhu3 re2n na4 tia2o xie2 ya2ng gu3 liu3 de xia4ng zi bu4 zhi1 ze3n me ya4ng le
那 两 个 老 人 是 谁,na4 lia3ng ge4 la3o re2n shi4 she2i
声 鸡 啼 只 金 彩 烂 丽 的 大 公 鸡 个 很 好 看 的 鸡 在 小 院 子 里 顾 影 徘 徊 又 高 傲 又 冷 清,she1ng ji1 ti2 zhi3 ji1n ca3i la4n li4 de da4 go1ng ji1 ge4 he3n ha3o ka4n de ji1 za4i xia3o yua4n zi li3 gu4 yi3ng pa2i hua2i yo4u ga1o a4o yo4u le3ng qi1ng
那 两 个 老 人 是 谁 呢 父 亲 跟 他 们 招 呼 的 在 江 边 的 沙 滩 上,na4 lia3ng ge4 la3o re2n shi4 she2i ne fu4 qi1n ge1n ta1 men zha1o hu1 de za4i jia1ng bia1n de sha1 ta1n sha4ng
街 上 回 来 行 过 沙 滩 沙 滩 上 有 人 在 分 鸭 子 四 个 男 子 汉 站 在 个 大 鸭 圈 里 在 熙 熙 攘 攘 的 鸭 群 里 只 只 提 着 鸭 脖 子 看 看 分 别 丢 在 四 边 几 个 较 小 的 圈 里 他 们 看 什 么 四 个 人 都 色 是 短 棉 袄 下 面 皆 系 青 布 鱼 裙 这 带 江 南 江 北 依 水 而 住 靠 水 吃 水 的 人 卖 鱼 的 贩 卖 菱 藕 芡 实 芦 柴 茭 草 的 都 有 这 样 条 裙 子 系 了 这 样 条 大 概 宋 朝 就 兴 的 布 裙 戴 上 顶 瓦 块 毡 帽 看 就 知 道 是 干 什 么 行 业 的 看 的 是 鸭 头 分 别 公 母 母 鸭 下 蛋 可 能 价 钱 卖 得 贵 些 不 对 鸭 子 上 了 市 多 是 卖 给 人 吃 很 少 人 家 特 为 买 了 母 鸭 下 蛋 的 单 是 为 了 分 别 公 母 弄 两 个 大 圈 就 行 了 把 公 鸭 赶 到 边 剩 下 的 不 都 是 母 鸭 了 无 须 这 么 麻 烦 是 公 是 母 眼 不 就 看 出 来 得 要 那 么 提 起 来 认 认 么 而 且 几 个 圈 里 灰 头 绿 头 都 有 沙 滩 上 安 静 极 了 然 而 万 籁 有 声 江 流 浩 浩 飘 忽 着 种 又 积 极 又 消 沉 的 神 秘 的 响 往 种 广 大 而 深 微 的 呼 吁 悠 悠 钒 钒 悄 怆 感 人 东 北 风 交 过 小 雪 了 真 的 入 了 冬 了 可 是 江 南 地 暖 虽 已 至 相 逢 不 出 手 的 时 候 身 体 各 处 却 还 觉 得 舒 舒 服 服 饶 有 清 兴 不 很 肃 杀 天 气 微 阴 空 气 里 潮 润 润 的 新 麦 旧 柳 抽 了 卷 须 的 豌 豆 苗 散 过 了 絮 的 蒲 公 英 全 都 欣 然 接 受 这 点 水 气 鸭 子 似 乎 也 很 满 意 这 样 的 天 气 显 得 比 平 常 安 静 得 多 虽 被 提 着 脖 子 并 不 表 示 抗 议 也 由 于 那 几 个 鸭 贩 子 提 得 是 地 方 提 起 趁 势 就 甩 了 过 去 不 致 使 它 们 痛 苦 甚 至 那 甩 还 会 使 它 们 得 到 筋 肉 伸 张 的 快 感 所 以 往 来 走 动 煦 煦 然 很 自 得 的 样 子 人 多 以 为 鸭 子 是 很 唠 叨 的 动 物 其 实 鸭 子 也 有 默 处 的 时 候 不 过 这 样 大 群 鸭 子 而 能 如 此 雍 雍 雅 雅 我 还 从 未 见 过 它 们 今 天 早 上 大 概 都 得 到 顿 饱 餐 了 吧 什 么 地 方 送 来 阵 煮 大 麦 芽 的 气 味 香 得 很 定 有 人 用 长 柄 的 大 铲 子 在 铜 锅 里 慢 慢 搅 和 着 就 要 出 糖 是 约 约 斤 两 把 新 鸭 和 老 鸭 分 开 也 不 对 这 些 鸭 子 都 差 不 多 大 全 是 当 年 的 生 日 不 是 四 月 下 旬 就 是 五 月 初 上 下 差 不 了 几 天 骡 马 看 牙 口 鸭 子 不 是 骡 马 也 看 几 岁 口 看 也 得 叫 鸭 子 张 开 嘴 而 鸭 子 嘴 全 都 闭 得 扁 扁 的 黄 嘴 也 是 扁 扁 的 绿 嘴 也 是 扁 扁 的 即 使 掰 开 来 看 也 看 不 出 所 以 然 呀 全 都 是 圈 细 锯 齿 分 不 开 牙 多 牙 少 看 的 是 嘴 看 什 么 呢 哦 鸭 嘴 上 有 点 东 西 有 道 道 印 子 是 刻 出 来 的 有 的 道 有 的 两 道 有 的 刻 个 十 字 叉 叉 哦 这 是 记 号 这 群 鸭 子 不 是 家 养 的 主 人 相 熟 搭 伙 运 过 江 来 了 混 在 起 搅 乱 了 现 在 再 分 开 以 便 各 自 出 卖 对 了 对 了 不 错 这 个 记 号 作 得 实 在 有 道 理,jie1 sha4ng hui2 la2i xi2ng guo4 sha1 ta1n sha1 ta1n sha4ng yo3u re2n za4i fe1n ya1 zi si4 ge4 na2n zi ha4n zha4n za4i ge4 da4 ya1 qua1n li3 za4i xi1 xi1 ra3ng ra3ng de ya1 qu2n li3 zhi3 zhi3 ti2 zhe ya1 bo2 zi ka4n ka4n fe1n bie2 diu1 za4i si4 bia1n ji3 ge4 jia4o xia3o de qua1n li3 ta1 men ka4n she2n me si4 ge4 re2n do1u se4 shi4 dua3n mia2n a3o xia4 mia4n jie1 xi4 qi1ng bu4 yu2 qu2n zhe4 da4i jia1ng na2n jia1ng be3i yi1 shui3 e2r zhu4 ka4o shui3 chi1 shui3 de re2n ma4i yu2 de fa4n ma4i li2ng o3u qia4n shi2 lu2 cha2i jia1o ca3o de do1u yo3u zhe4 ya4ng tia2o qu2n zi xi4 le zhe4 ya4ng tia2o da4 ga4i so4ng cha2o jiu4 xi4ng de bu4 qu2n da4i sha4ng di3ng wa3 kua4i zha1n ma4o ka4n jiu4 zhi1 da4o shi4 ga4n she2n me xi2ng ye4 de ka4n de shi4 ya1 to2u fe1n bie2 go1ng mu3 mu3 ya1 xia4 da4n ke3 ne2ng jia4 qia2n ma4i de2 gui4 xie1 bu4 dui4 ya1 zi sha4ng le shi4 duo1 shi4 ma4i ge3i re2n chi1 he3n sha3o re2n jia1 te4 we4i ma3i le mu3 ya1 xia4 da4n de da1n shi4 we4i le fe1n bie2 go1ng mu3 no4ng lia3ng ge4 da4 qua1n jiu4 xi2ng le ba3 go1ng ya1 ga3n da4o bia1n she4ng xia4 de bu4 do1u shi4 mu3 ya1 le wu2 xu1 zhe4 me ma2 fa2n shi4 go1ng shi4 mu3 ya3n bu4 jiu4 ka4n chu1 la2i de2 ya4o na4 me ti2 qi3 la2i re4n re4n me e2r qie3 ji3 ge4 qua1n li3 hui1 to2u lv4 to2u do1u yo3u sha1 ta1n sha4ng a1n ji4ng ji2 le ra2n e2r wa4n la4i yo3u she1ng jia1ng liu2 ha4o ha4o pia1o hu1 zhe zho3ng yo4u ji1 ji2 yo4u xia1o che2n de she2n mi4 de xia3ng wa3ng zho3ng gua3ng da4 e2r she1n we1i de hu1 xu1 yo1u yo1u fa2n fa2n qia1o chua4ng ga3n re2n do1ng be3i fe1ng jia1o guo4 xia3o xue3 le zhe1n de ru4 le do1ng le ke3 shi4 jia1ng na2n de nua3n sui1 yi3 zhi4 xia1ng fe2ng bu4 chu1 sho3u de shi2 ho4u she1n ti3 ge4 chu4 que4 ha2i jue2 de2 shu1 shu1 fu2 fu2 ra2o yo3u qi1ng xi4ng bu4 he3n su4 sha1 tia1n qi4 we1i yi1n ko1ng qi4 li3 cha2o ru4n ru4n de xi1n ma4i jiu4 liu3 cho1u le jua3n xu1 de wa1n do4u mia2o sa4n guo4 le xu4 de pu2 go1ng yi1ng qua2n do1u xi1n ra2n jie1 sho4u zhe4 dia3n shui3 qi4 ya1 zi shi4 hu1 ye3 he3n ma3n yi4 zhe4 ya4ng de tia1n qi4 xia3n de2 bi3 pi2ng cha2ng a1n ji4ng de2 duo1 sui1 be4i ti2 zhe bo2 zi bi4ng bu4 bia3o shi4 ka4ng yi4 ye3 yo2u yu2 na4 ji3 ge4 ya1 fa4n zi ti2 de2 shi4 de fa1ng ti2 qi3 che4n shi4 jiu4 shua3i le guo4 qu4 bu4 zhi4 shi3 ta1 men to4ng ku3 she2n zhi4 na4 shua3i ha2i hui4 shi3 ta1 men de2 da4o ji1n ro4u she1n zha1ng de kua4i ga3n suo3 yi3 wa3ng la2i zo3u do4ng xu4 xu4 ra2n he3n zi4 de2 de ya4ng zi re2n duo1 yi3 we4i ya1 zi shi4 he3n la2o da1o de do4ng wu4 qi2 shi2 ya1 zi ye3 yo3u mo4 chu4 de shi2 ho4u bu4 guo4 zhe4 ya4ng da4 qu2n ya1 zi e2r ne2ng ru2 ci3 yo1ng yo1ng ya3 ya3 wo3 ha2i co2ng we4i jia4n guo4 ta1 men ji1n tia1n za3o sha4ng da4 ga4i do1u de2 da4o du4n ba3o ca1n le ba she2n me de fa1ng so4ng la2i zhe4n zhu3 da4 ma4i ya2 de qi4 we4i xia1ng de2 he3n di4ng yo3u re2n yo4ng zha3ng bi3ng de da4 cha3n zi za4i to2ng guo1 li3 ma4n ma4n jia3o he2 zhe jiu4 ya4o chu1 ta2ng shi4 yue1 yue1 ji1n lia3ng ba3 xi1n ya1 he2 la3o ya1 fe1n ka1i ye3 bu4 dui4 zhe4 xie1 ya1 zi do1u cha4 bu4 duo1 da4 qua2n shi4 da1ng nia2n de she1ng ri4 bu4 shi4 si4 yue4 xia4 xu2n jiu4 shi4 wu3 yue4 chu1 sha4ng xia4 cha4 bu4 le ji3 tia1n luo2 ma3 ka4n ya2 ko3u ya1 zi bu4 shi4 luo2 ma3 ye3 ka4n ji3 sui4 ko3u ka4n ye3 de2 jia4o ya1 zi zha1ng ka1i zui3 e2r ya1 zi zui3 qua2n do1u bi4 de2 bia3n bia3n de hua2ng zui3 ye3 shi4 bia3n bia3n de lv4 zui3 ye3 shi4 bia3n bia3n de ji2 shi3 ba1i ka1i la2i ka4n ye3 ka4n bu4 chu1 suo3 yi3 ra2n ya qua2n do1u shi4 qua1n xi4 ju4 chi3 fe1n bu4 ka1i ya2 duo1 ya2 sha3o ka4n de shi4 zui3 ka4n she2n me ne o2 ya1 zui3 sha4ng yo3u dia3n do1ng xi1 yo3u da4o da4o yi4n zi shi4 ke4 chu1 la2i de yo3u de da4o yo3u de lia3ng da4o yo3u de ke4 ge4 shi2 zi4 cha1 cha1 o2 zhe4 shi4 ji4 ha4o zhe4 qu2n ya1 zi bu4 shi4 jia1 ya3ng de zhu3 re2n xia1ng shu2 da1 huo3 yu4n guo4 jia1ng la2i le hu4n za4i qi3 jia3o lua4n le xia4n za4i za4i fe1n ka1i yi3 bia4n ge4 zi4 chu1 ma4i dui4 le dui4 le bu4 cuo4 zhe4 ge4 ji4 ha4o zuo4 de2 shi2 za4i yo3u da4o li3
江 边 风 大 立 久 了 究 竟 有 点 冷 走 吧,jia1ng bia1n fe1ng da4 li4 jiu3 le jiu1 ji4ng yo3u dia3n le3ng zo3u ba
